3.990000	1.231681	33.10000	143.3000	22.50000	38.30000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.970000	1.231178	33.00000	139.8000	22.50000	38.00000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.840000	1.229774	33.10000	138.5000	22.50000	37.60000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.920000	1.229286	33.40000	139.7000	22.60000	37.30000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.850000	1.231668	33.00000	137.6000	22.60000	37.30000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.320000	1.230001	32.50000	137.9000	22.70000	36.80000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.230000	1.229237	32.40000	138.9000	22.70000	36.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2.980000	1.228331	32.40000	139.4000	22.70000	36.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
2.600000	1.228596	32.70000	140.5000	22.70000	36.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2.470000	1.226733	32.10000	141.2000	22.80000	36.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
2.440000	1.228623	31.70000	142.3000	22.80000	35.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
1.980000	1.231190	31.60000	144.5000	22.80000	35.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.450000	1.231072	31.90000	144.5000	22.80000	35.10000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.540000	1.234282	32.00000	141.6000	22.80000	35.00000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.020000	1.228980	32.30000	140.6000	22.80000	35.20000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	1.229484	32.40000	142.4000	22.80000	36.00000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.980000	1.231109	32.40000	140.6000	22.80000	36.50000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.730000	1.232718	32.00000	141.2000	22.90000	37.00000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.160000	1.230252	32.20000	141.5000	22.90000	37.40000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2.000000	1.226556	32.40000	141.4000	22.90000	37.80000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
1.880000	1.223285	32.50000	143.1000	23.00000	37.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2.260000	1.223050	32.30000	144.4000	23.00000	38.50000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
2.620000	1.224101	32.30000	146.3000	23.00000	39.10000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2.330000	1.225629	32.40000	149.2000	23.00000	39.40000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.140000	1.224201	32.40000	148.9000	23.00000	39.10000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.370000	1.223101	32.40000	145.6000	23.00000	39.70000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.700000	1.223453	32.50000	144.6000	23.10000	39.90000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.690000	1.224085	32.30000	146.7000	23.10000	40.00000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.290000	1.224814	32.70000	144.5000	23.10000	40.00000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.680000	1.225238	32.60000	144.8000	23.10000	39.90000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.710000	1.226781	32.40000	145.0000	23.20000	40.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
2.930000	1.228049	32.40000	144.4000	23.20000	40.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
2.900000	1.228321	32.50000	145.5000	23.30000	40.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2.900000	1.228604	32.30000	147.0000	23.30000	40.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
2.940000	1.227680	32.70000	148.8000	23.30000	40.80000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2.930000	1.227759	32.70000	151.9000	23.20000	40.80000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.910000	1.227176	32.90000	152.1000	23.30000	41.10000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.000000	1.227825	32.80000	148.7000	23.30000	41.50000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.980000	1.228804	32.90000	147.8000	23.30000	41.80000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.900000	1.228329	33.30000	150.0000	23.30000	42.20000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.000000	1.228268	33.50000	147.9000	23.30000	42.70000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.990000	1.227953	33.00000	148.7000	23.40000	42.80000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.020000	1.228144	33.00000	149.9000	23.50000	42.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3.490000	1.229104	32.90000	149.5000	23.50000	42.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
3.480000	1.229158	33.10000	151.0000	23.50000	43.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
3.500000	1.228925	33.70000	152.8000	23.60000	43.40000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
3.480000	1.229165	33.50000	155.2000	23.60000	43.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
3.380000	1.229456	33.70000	157.5000	23.60000	43.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.480000	1.228962	33.60000	157.9000	23.70000	44.00000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.480000	1.228816	33.70000	153.9000	23.60000	44.30000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.430000	1.228768	34.10000	153.1000	23.70000	44.30000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.470000	1.228186	34.70000	155.2000	23.70000	45.00000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	1.228926	34.90000	152.7000	23.70000	45.20000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	1.231308	34.50000	153.9000	23.70000	45.40000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.420000	1.232653	35.00000	155.5000	23.80000	45.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3.500000	1.234286	35.40000	155.5000	23.80000	46.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
3.450000	1.234490	36.00000	157.8000	23.80000	46.10000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
3.360000	1.233862	36.70000	159.7000	23.80000	45.50000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
3.520000	1.231523	36.50000	161.6000	23.90000	46.90000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
3.850000	1.231949	36.00000	164.9000	23.90000	47.50000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.900000	1.231254	34.90000	165.3000	23.90000	48.00000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.980000	1.230391	35.60000	160.3000	23.90000	48.30000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.040000	1.231814	35.60000	159.9000	23.90000	48.90000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.090000	1.228595	35.60000	162.6000	24.00000	49.10000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.100000	1.231410	35.70000	158.7000	24.10000	49.50000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.040000	1.231979	35.70000	160.5000	24.20000	49.90000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.090000	1.232055	35.00000	161.8000	24.20000	50.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
4.120000	1.232601	35.30000	161.2000	24.20000	50.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
4.010000	1.228349	35.90000	163.9000	24.20000	50.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
4.080000	1.227364	36.00000	166.5000	24.20000	51.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
4.100000	1.227709	35.90000	168.2000	24.30000	51.40000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
4.320000	1.227833	36.40000	172.6000	24.40000	52.10000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.420000	1.227783	37.40000	173.8000	24.40000	52.60000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.600000	1.229099	38.00000	168.6000	24.50000	52.90000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.690000	1.231760	38.30000	168.7000	24.60000	53.60000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.670000	1.231585	38.30000	172.4000	24.70000	53.70000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.900000	1.232401	37.80000	168.0000	24.70000	54.20000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.170000	1.232697	38.20000	170.0000	24.80000	54.50000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.300000	1.232253	38.30000	169.2000	24.90000	54.80000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5.530000	1.232620	37.50000	168.3000	25.00000	54.80000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
5.400000	1.231750	36.70000	171.1000	25.10000	55.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.530000	1.231691	36.50000	171.6000	25.20000	55.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
5.770000	1.231720	36.50000	172.9000	25.20000	55.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
5.400000	1.231930	36.70000	176.9000	25.20000	55.50000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.940000	1.230317	36.50000	176.6000	25.20000	55.70000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.000000	1.230692	36.30000	171.6000	25.20000	55.10000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.530000	1.229192	36.10000	172.9000	25.30000	54.80000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.050000	1.228663	35.80000	174.7000	25.30000	55.30000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.940000	1.230250	36.00000	172.3000	25.40000	54.80000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.980000	1.232221	36.20000	175.6000	25.50000	54.80000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.790000	1.234222	35.70000	177.2000	25.60000	54.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3.890000	1.234312	35.20000	177.2000	25.70000	55.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
4.000000	1.235142	35.50000	179.8000	25.70000	55.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
3.880000	1.235437	35.90000	181.9000	25.80000	56.10000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
4.120000	1.390659	36.50000	183.8000	25.90000	56.90000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
4.510000	1.397783	36.00000	188.4000	26.00000	57.50000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.680000	1.395010	36.30000	189.2000	26.10000	57.40000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.720000	1.399542	37.30000	183.0000	26.10000	57.70000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.050000	1.399774	37.20000	183.5000	26.30000	57.80000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.760000	1.401939	35.50000	187.3000	26.30000	57.90000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.120000	1.408571	35.20000	184.6000	26.40000	58.60000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.070000	1.409340	35.30000	188.2000	26.60000	58.80000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.020000	1.403967	34.80000	189.8000	26.70000	58.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
6.030000	1.408121	34.40000	189.5000	26.80000	58.90000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
5.780000	1.405255	34.80000	191.9000	26.90000	59.10000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.920000	1.404529	34.80000	194.2000	27.00000	59.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
5.810000	1.408122	35.20000	197.6000	27.10000	60.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
6.020000	1.408562	35.50000	202.8000	27.20000	60.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.300000	1.406098	36.10000	203.8000	27.30000	60.50000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.610000	1.404620	36.30000	197.3000	27.40000	60.90000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.790000	1.404162	36.40000	197.8000	27.60000	61.40000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.410000	1.407347	37.00000	201.5000	27.80000	61.20000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.670000	1.406109	37.30000	197.4000	27.90000	60.90000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.900000	1.405255	37.80000	200.2000	28.00000	61.50000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.610000	1.405640	37.50000	201.2000	28.20000	61.80000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
9.190000	1.420712	37.80000	199.5000	28.30000	62.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
9.150000	1.415450	37.50000	201.2000	28.40000	62.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
9.000000	1.403685	37.70000	202.9000	28.50000	62.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
8.850000	1.403391	38.00000	205.0000	28.70000	61.40000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
8.970000	1.401272	38.20000	209.4000	28.80000	61.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.980000	1.400338	38.60000	210.8000	28.90000	60.10000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.980000	1.398123	38.90000	202.0000	29.10000	60.10000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.760000	1.397364	39.10000	203.5000	29.30000	60.00000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.100000	1.396739	39.40000	208.1000	29.40000	59.80000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.940000	1.398803	39.20000	204.3000	29.60000	59.80000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.600000	1.401811	38.90000	206.9000	29.70000	59.60000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.210000	1.403931	38.70000	208.1000	29.80000	59.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
6.610000	1.407638	38.60000	208.0000	29.90000	59.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
6.290000	1.405447	38.70000	210.8000	30.00000	59.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
6.200000	1.404237	38.40000	212.3000	30.20000	58.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
5.600000	1.405041	38.50000	214.5000	30.30000	57.70000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
4.900000	1.403181	38.50000	220.1000	30.40000	59.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.140000	1.390956	38.50000	220.4000	30.50000	59.40000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.720000	1.391681	38.30000	214.3000	30.50000	59.30000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.710000	1.391195	38.50000	216.4000	30.60000	59.30000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.150000	1.390065	38.70000	221.4000	30.70000	59.60000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.630000	1.387617	38.60000	218.8000	30.90000	59.90000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.910000	1.384950	38.40000	222.9000	31.00000	60.20000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.310000	1.383771	38.60000	225.1000	31.10000	60.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5.570000	1.365207	38.30000	223.6000	31.20000	59.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
5.550000	1.347041	37.30000	225.4000	31.20000	60.60000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.200000	1.344988	37.10000	226.6000	31.30000	61.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
4.910000	1.342693	37.10000	228.8000	31.30000	61.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
4.140000	1.308428	37.70000	234.5000	31.50000	62.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	1.288608	38.50000	235.0000	31.50000	63.40000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.290000	1.282664	38.80000	228.9000	31.60000	63.80000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.830000	1.277886	39.70000	231.7000	31.70000	64.40000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.170000	1.280221	40.00000	236.9000	31.80000	65.40000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.270000	1.279406	39.90000	232.2000	31.90000	65.20000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.460000	1.351489	39.60000	236.1000	31.90000	65.40000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.550000	1.349587	39.50000	239.1000	32.10000	65.30000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
4.800000	1.350983	40.40000	238.7000	32.10000	66.20000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
